Planet Id,Region Id,Constellation Id,System Id,Planet Name,Planet Type Id
40004260,10000001,20000009,30000067,Sharir IX,4
40004282,10000001,20000009,30000067,Sharir X,3
40004286,10000001,20000009,30000068,Usroh I,5
40004288,10000001,20000009,30000068,Usroh II,2
40004289,10000001,20000009,30000068,Usroh III,2
40004291,10000001,20000009,30000068,Usroh IV,5
40004293,10000001,20000009,30000068,Usroh V,1
40004295,10000001,20000009,30000068,Usroh VI,5
40004297,10000001,20000009,30000068,Usroh VII,2
40004298,10000001,20000009,30000068,Usroh VIII,4
40004317,10000001,20000009,30000068,Usroh IX,1
40004321,10000001,20000009,30000068,Usroh X,1
40004326,10000001,20000009,30000069,Thiarer I,5
40004327,10000001,20000009,30000069,Thiarer II,8
40004329,10000001,20000009,30000069,Thiarer III,5
40004333,10000001,20000009,30000069,Thiarer IV,1
40004336,10000001,20000009,30000069,Thiarer V,2
40004337,10000001,20000009,30000069,Thiarer VI,2
40004339,10000001,20000009,30000069,Thiarer VII,4
40004355,10000001,20000009,30000069,Thiarer VIII,4
40004364,10000001,20000009,30000069,Thiarer IX,4
40004376,10000001,20000010,30000070,Gomati I,8
40004379,10000001,20000010,30000070,Gomati II,2
40004380,10000001,20000010,30000070,Gomati III,1
40004382,10000001,20000010,30000070,Gomati IV,1
40004384,10000001,20000010,30000070,Gomati V,7
40004387,10000001,20000010,30000070,Gomati VI,1
40004389,10000001,20000010,30000070,Gomati VII,4
40004415,10000001,20000010,30000070,Gomati VIII,1
40004419,10000001,20000010,30000070,Gomati IX,4
40004448,10000001,20000010,30000070,Gomati X,2
40004451,10000001,20000010,30000071,Jangar I,5
40004453,10000001,20000010,30000071,Jangar II,2
40004455,10000001,20000010,30000071,Jangar III,2
40004457,10000001,20000010,30000071,Jangar IV,2
40004460,10000001,20000010,30000071,Jangar V,1
40004463,10000001,20000010,30000071,Jangar VI,7
40004466,10000001,20000010,30000071,Jangar VII,7
40004470,10000001,20000010,30000071,Jangar VIII,4
40004481,10000001,20000010,30000072,Nakah I,2
40004483,10000001,20000010,30000072,Nakah II,3
40004488,10000001,20000010,30000072,Nakah III,5
40004489,10000001,20000010,30000072,Nakah IV,2
40004493,10000001,20000010,30000072,Nakah V,2
40004494,10000001,20000010,30000072,Nakah VI,1
40004498,10000001,20000010,30000073,Irshah I,2
40004500,10000001,20000010,30000073,Irshah II,5
40004502,10000001,20000010,30000073,Irshah III,2
40004504,10000001,20000010,30000073,Irshah IV,1
40004506,10000001,20000010,30000073,Irshah V,7
40004508,10000001,20000010,30000073,Irshah VI,4
40004513,10000001,20000010,30000073,Irshah VII,4
40004530,10000001,20000010,30000073,Irshah VIII,4
40004557,10000001,20000010,30000073,Irshah IX,6
40004565,10000001,20000010,30000073,Irshah X,2
40004569,10000001,20000010,30000074,Hasateem I,5
40004570,10000001,20000010,30000074,Hasateem II,2
40004572,10000001,20000010,30000074,Hasateem III,5
40004574,10000001,20000010,30000074,Hasateem IV,1
40004576,10000001,20000010,30000074,Hasateem V,4
40004593,10000001,20000010,30000074,Hasateem VI,4
40004626,10000001,20000010,30000074,Hasateem VII,6
40004638,10000001,20000010,30000075,Assah I,2
40004640,10000001,20000010,30000075,Assah II,7
40004642,10000001,20000010,30000075,Assah III,2
40004645,10000001,20000010,30000075,Assah IV,2
40004647,10000001,20000010,30000075,Assah V,4
40004673,10000001,20000010,30000075,Assah VI,4
40004698,10000001,20000010,30000075,Assah VII,4
40004721,10000001,20000010,30000075,Assah VIII,4
40004750,10000001,20000010,30000075,Assah IX,2
40004755,10000001,20000011,30000076,Tidacha I,2
40004756,10000001,20000011,30000076,Tidacha II,2
40004758,10000001,20000011,30000076,Tidacha III,5
40004760,10000001,20000011,30000076,Tidacha IV,4
40004782,10000001,20000011,30000076,Tidacha V,4
40004799,10000001,20000011,30000076,Tidacha VI,1
40004802,10000001,20000011,30000076,Tidacha VII,4
40004819,10000001,20000011,30000076,Tidacha VIII,4
40004844,10000001,20000011,30000076,Tidacha IX,6
40004873,10000001,20000011,30000077,Odlib I,2
40004874,10000001,20000011,30000077,Odlib II,2
40004875,10000001,20000011,30000077,Odlib III,5
40004877,10000001,20000011,30000077,Odlib IV,1
40004879,10000001,20000011,30000077,Odlib V,3
40004880,10000001,20000011,30000077,Odlib VI,1
40004882,10000001,20000011,30000077,Odlib VII,3
40004885,10000001,20000011,30000077,Odlib VIII,2
40004888,10000001,20000011,30000077,Odlib IX,1
40004891,10000001,20000011,30000077,Odlib X,4
40004898,10000001,20000011,30000077,Odlib XI,7
40004904,10000001,20000011,30000077,Odlib XII,4
40004937,10000001,20000011,30000077,Odlib XIII,3
40004942,10000001,20000011,30000078,Jofan I,2
40004944,10000001,20000011,30000078,Jofan II,5
40004946,10000001,20000011,30000078,Jofan III,2
40004947,10000001,20000011,30000078,Jofan IV,7
40004950,10000001,20000011,30000078,Jofan V,7
40004954,10000001,20000011,30000078,Jofan VI,1
40004956,10000001,20000011,30000078,Jofan VII,4
40004974,10000001,20000011,30000078,Jofan VIII,4
40004988,10000001,20000011,30000078,Jofan IX,6
40004995,10000001,20000011,30000078,Jofan X,3
40004998,10000001,20000011,30000079,Milu I,2
40005000,10000001,20000011,30000079,Milu II,2
40005002,10000001,20000011,30000079,Milu III,5
40005004,10000001,20000011,30000079,Milu IV,1
40005007,10000001,20000011,30000079,Milu V,4
40005011,10000001,20000011,30000079,Milu VI,7
40005014,10000001,20000011,30000079,Milu VII,3
40005016,10000001,20000011,30000079,Milu VIII,4
40005038,10000001,20000011,30000079,Milu IX,4
40005063,10000001,20000011,30000079,Milu X,1
40005068,10000001,20000011,30000079,Milu XI,4
40005095,10000001,20000011,30000080,Yadi I,8
40005097,10000001,20000011,30000080,Yadi II,2
40005100,10000001,20000011,30000080,Yadi III,2
40005103,10000001,20000011,30000080,Yadi IV,2
40005104,10000001,20000011,30000080,Yadi V,4
40005122,10000001,20000011,30000080,Yadi VI,4
40005144,10000001,20000011,30000080,Yadi VII,4
40005164,10000001,20000011,30000080,Yadi VIII,6
40005193,10000001,20000011,30000081,Buftiar I,8
40005194,10000001,20000011,30000081,Buftiar II,2
40005196,10000001,20000011,30000081,Buftiar III,1
40005199,10000001,20000011,30000081,Buftiar IV,4
40005217,10000001,20000011,30000081,Buftiar V,4
40005237,10000001,20000011,30000081,Buftiar VI,4
40005261,10000001,20000011,30000081,Buftiar VII,6
40005304,10000001,20000012,30000082,Jarizza I,2
40005305,10000001,20000012,30000082,Jarizza II,5
40005307,10000001,20000012,30000082,Jarizza III,2
40005309,10000001,20000012,30000082,Jarizza IV,2
40005310,10000001,20000012,30000082,Jarizza V,1
40005312,10000001,20000012,30000082,Jarizza VI,1
40005315,10000001,20000012,30000082,Jarizza VII,4
40005323,10000001,20000012,30000082,Jarizza VIII,4
40005343,10000001,20000012,30000082,Jarizza IX,4
40005367,10000001,20000012,30000082,Jarizza X,4
40005393,10000001,20000012,30000082,Jarizza XI,6
40005397,10000001,20000012,30000082,Jarizza XII,2
40005399,10000001,20000012,30000083,Ejahi I,8
40005400,10000001,20000012,30000083,Ejahi II,2
40005401,10000001,20000012,30000083,Ejahi III,3
40005403,10000001,20000012,30000083,Ejahi IV,7
40005406,10000001,20000012,30000083,Ejahi V,7
40005410,10000001,20000012,30000083,Ejahi VI,1
40005414,10000001,20000012,30000084,Asghatil I,5
40005415,10000001,20000012,30000084,Asghatil II,2
40005417,10000001,20000012,30000084,Asghatil III,1
40005419,10000001,20000012,30000084,Asghatil IV,1
40005422,10000001,20000012,30000084,Asghatil V,1
40005425,10000001,20000012,30000084,Asghatil VI,1
40005428,10000001,20000012,30000084,Asghatil VII,2
40005432,10000001,20000012,30000084,Asghatil VIII,2
40005436,10000001,20000012,30000084,Asghatil IX,4
40005450,10000001,20000012,30000085,Bar I,2
40005452,10000001,20000012,30000085,Bar II,5
40005454,10000001,20000012,30000085,Bar III,7
40005456,10000001,20000012,30000085,Bar IV,1
40005459,10000001,20000012,30000085,Bar V,4
40005476,10000001,20000012,30000085,Bar VI,4
40005498,10000001,20000012,30000085,Bar VII,4
40005528,10000001,20000012,30000085,Bar VIII,3
40005531,10000001,20000012,30000085,Bar IX,7
40005535,10000001,20000012,30000085,Bar X,2
40005540,10000001,20000012,30000086,Sucha I,2
40005542,10000001,20000012,30000086,Sucha II,2
40005545,10000001,20000012,30000086,Sucha III,7
40005547,10000001,20000012,30000086,Sucha IV,1
40005549,10000001,20000012,30000086,Sucha V,2
40005551,10000001,20000012,30000086,Sucha VI,4
40005573,10000001,20000012,30000086,Sucha VII,4
40005594,10000001,20000012,30000086,Sucha VIII,4
40005624,10000001,20000012,30000086,Sucha IX,4
40005647,10000001,20000012,30000086,Sucha X,6
40005652,10000001,20000012,30000087,Gelhan I,2
40005654,10000001,20000012,30000087,Gelhan II,5
40005656,10000001,20000012,30000087,Gelhan III,7
40005658,10000001,20000012,30000087,Gelhan IV,2
40005661,10000001,20000012,30000087,Gelhan V,4
40005679,10000001,20000012,30000087,Gelhan VI,2
40005682,10000001,20000012,30000087,Gelhan VII,4
40005702,10000001,20000012,30000087,Gelhan VIII,4
40005726,10000001,20000012,30000087,Gelhan IX,7
40005735,10000001,20000012,30000087,Gelhan X,2
40005739,10000001,20000012,30000087,Gelhan XI,4
40005758,10000001,20000012,30000088,Akeva I,1
40005760,10000001,20000012,30000088,Akeva II,4
40005767,10000001,20000012,30000088,Akeva III,4
40005785,10000001,20000012,30000088,Akeva IV,6
40005804,10000001,20000013,30000089,Sosa I,5
40005805,10000001,20000013,30000089,Sosa II,2
40005806,10000001,20000013,30000089,Sosa III,2
40005807,10000001,20000013,30000089,Sosa IV,5
40005808,10000001,20000013,30000089,Sosa V,4
40005825,10000001,20000013,30000089,Sosa VI,4
40005845,10000001,20000013,30000089,Sosa VII,4
40005868,10000001,20000013,30000089,Sosa VIII,4
40005887,10000001,20000013,30000089,Sosa IX,6
40005891,10000001,20000013,30000089,Sosa X,6
40005903,10000001,20000013,30000090,Ilahed I,2
40005904,10000001,20000013,30000090,Ilahed II,2
40005905,10000001,20000013,30000090,Ilahed III,7
40005907,10000001,20000013,30000090,Ilahed IV,4
40005930,10000001,20000013,30000090,Ilahed V,4
40005945,10000001,20000013,30000090,Ilahed VI,4
40005967,10000001,20000013,30000090,Ilahed VII,2
40005970,10000001,20000013,30000090,Ilahed VIII,2
40005975,10000001,20000013,30000091,Eshwil I,2
40005976,10000001,20000013,30000091,Eshwil II,2
40005978,10000001,20000013,30000091,Eshwil III,4
40005995,10000001,20000013,30000091,Eshwil IV,4
40006014,10000001,20000013,30000091,Eshwil V,7
40006019,10000001,20000013,30000092,Aranir I,2
40006020,10000001,20000013,30000092,Aranir II,5
40006022,10000001,20000013,30000092,Aranir III,7
40006024,10000001,20000013,30000092,Aranir IV,1
40006026,10000001,20000013,30000092,Aranir V,4
40006033,10000001,20000013,30000092,Aranir VI,7
40006037,10000001,20000013,30000092,Aranir VII,4
40006055,10000001,20000013,30000092,Aranir VIII,4
40006092,10000001,20000013,30000092,Aranir IX,3
40006097,10000001,20000013,30000093,Ishkad I,2
40006099,10000001,20000013,30000093,Ishkad II,2
40006102,10000001,20000013,30000093,Ishkad III,5
40006103,10000001,20000013,30000093,Ishkad IV,1
40006104,10000001,20000013,30000093,Ishkad V,4
40006108,10000001,20000013,30000093,Ishkad VI,3
40006111,10000001,20000013,30000093,Ishkad VII,1
40006113,10000001,20000013,30000093,Ishkad VIII,4
40006122,10000001,20000013,30000093,Ishkad IX,3
40006127,10000001,20000013,30000094,Hahyil I,2
40006129,10000001,20000013,30000094,Hahyil II,2
40006131,10000001,20000013,30000094,Hahyil III,2
40006134,10000001,20000013,30000094,Hahyil IV,4
40006140,10000001,20000013,30000094,Hahyil V,4
40006158,10000001,20000013,30000094,Hahyil VI,4
40006187,10000001,20000013,30000094,Hahyil VII,6
40006214,10000001,20000013,30000094,Hahyil VIII,3
40006219,10000001,20000013,30000094,Hahyil IX,2
40006222,10000001,20000014,30000095,Asilem I,5
40006224,10000001,20000014,30000095,Asilem II,2
40006226,10000001,20000014,30000095,Asilem III,2
40006227,10000001,20000014,30000095,Asilem IV,1
40006229,10000001,20000014,30000095,Asilem V,4
40006235,10000001,20000014,30000095,Asilem VI,4
40006258,10000001,20000014,30000095,Asilem VII,4
40006280,10000001,20000014,30000095,Asilem VIII,7
40006288,10000001,20000014,30000095,Asilem IX,6
40006293,10000001,20000014,30000096,Mahnagh I,2
40006295,10000001,20000014,30000096,Mahnagh II,5
40006296,10000001,20000014,30000096,Mahnagh III,2
40006298,10000001,20000014,30000096,Mahnagh IV,8
40006299,10000001,20000014,30000096,Mahnagh V,5
40006300,10000001,20000014,30000096,Mahnagh VI,2
40006304,10000001,20000014,30000096,Mahnagh VII,3
40006308,10000001,20000014,30000096,Mahnagh VIII,2
40006311,10000001,20000014,30000096,Mahnagh IX,4
40006334,10000001,20000014,30000096,Mahnagh X,4
40006339,10000001,20000014,30000096,Mahnagh XI,4
40006349,10000001,20000014,30000096,Mahnagh XII,5
40006355,10000001,20000014,30000097,Shach I,5
40006357,10000001,20000014,30000097,Shach II,1
40006359,10000001,20000014,30000097,Shach III,1
40006362,10000001,20000014,30000097,Shach IV,2
40006365,10000001,20000014,30000097,Shach V,7
40006369,10000001,20000014,30000097,Shach VI,2
40006372,10000001,20000014,30000097,Shach VII,4
40006386,10000001,20000014,30000097,Shach VIII,4
40006391,10000001,20000014,30000097,Shach IX,1
40006396,10000001,20000014,30000098,Kehrara I,8
40006397,10000001,20000014,30000098,Kehrara II,2
40006399,10000001,20000014,30000098,Kehrara III,2
40006400,10000001,20000014,30000098,Kehrara IV,2
40006403,10000001,20000014,30000098,Kehrara V,4
40006408,10000001,20000014,30000098,Kehrara VI,4
40006437,10000001,20000014,30000098,Kehrara VII,4
40006456,10000001,20000014,30000099,Arena I,2
40006458,10000001,20000014,30000099,Arena II,2
40006459,10000001,20000014,30000099,Arena III,7
40006461,10000001,20000014,30000099,Arena IV,4
40006483,10000001,20000014,30000099,Arena V,4
40006501,10000001,20000014,30000099,Arena VI,4
40006531,10000001,20000014,30000099,Arena VII,2
40006536,10000001,20000014,30000099,Arena VIII,7
40006542,10000001,20000014,30000100,Timeor I,5
40006544,10000001,20000014,30000100,Timeor II,2
40006546,10000001,20000014,30000100,Timeor III,2
40006547,10000001,20000014,30000100,Timeor IV,7
40006551,10000001,20000014,30000100,Timeor V,1
40006553,10000001,20000014,30000100,Timeor VI,4
40006556,10000001,20000014,30000100,Timeor VII,2
40006558,10000001,20000014,30000100,Timeor VIII,4
40006576,10000001,20000014,30000100,Timeor IX,4
40006600,10000001,20000014,30000100,Timeor X,4
40006623,10000001,20000014,30000100,Timeor XI,6
40006630,10000001,20000014,30000100,Timeor XII,6
40006635,10000001,20000014,30000101,Uhtafal I,8
40006637,10000001,20000014,30000101,Uhtafal II,4
40006640,10000001,20000014,30000101,Uhtafal III,4
40006661,10000001,20000014,30000101,Uhtafal IV,6
40006693,10000001,20000014,30000101,Uhtafal V,2
40006698,10000001,20000014,30000102,Dysa I,2
40006700,10000001,20000014,30000102,Dysa II,2
40006702,10000001,20000014,30000102,Dysa III,7
40006704,10000001,20000014,30000102,Dysa IV,2
40006707,10000001,20000014,30000102,Dysa V,4
40006733,10000001,20000014,30000102,Dysa VI,4
40006739,10000001,20000014,30000102,Dysa VII,4
40006746,10000001,20000014,30000102,Dysa VIII,4
40006752,10000001,20000014,30000103,Serad I,7
40006754,10000001,20000014,30000103,Serad II,4
40006770,10000001,20000014,30000103,Serad III,4
40006793,10000001,20000014,30000103,Serad IV,4
40006819,10000001,20000014,30000103,Serad V,4
40006852,10000001,20000014,30000103,Serad VI,2
40006857,10000001,20000014,30000104,Mahti I,5
40006858,10000001,20000014,30000104,Mahti II,2
40006859,10000001,20000014,30000104,Mahti III,2
40006860,10000001,20000014,30000104,Mahti IV,5
40006862,10000001,20000014,30000104,Mahti V,7
40006864,10000001,20000014,30000104,Mahti VI,2
40006867,10000001,20000014,30000104,Mahti VII,4
40006885,10000001,20000014,30000104,Mahti VIII,4
40006898,10000001,20000014,30000104,Mahti IX,4
40006920,10000001,20000014,30000104,Mahti X,4
40006929,10000001,20000014,30000104,Mahti XI,4
40006957,10000001,20000014,30000104,Mahti XII,6
40006960,10000001,20000014,30000104,Mahti XIII,2
40006966,10000001,20000014,30000105,Abha I,2
40006968,10000001,20000014,30000105,Abha II,2
40006969,10000001,20000014,30000105,Abha III,1
40006971,10000001,20000014,30000105,Abha IV,1
40006972,10000001,20000014,30000105,Abha V,1
40006974,10000001,20000014,30000105,Abha VI,5
40006977,10000001,20000014,30000105,Abha VII,4
40006997,10000001,20000014,30000105,Abha VIII,4
40007004,10000001,20000014,30000105,Abha IX,2
40007009,10000001,20000015,30000106,Shedoo I,2
40007010,10000001,20000015,30000106,Shedoo II,5
40007012,10000001,20000015,30000106,Shedoo III,2
40007013,10000001,20000015,30000106,Shedoo IV,7
40007016,10000001,20000015,30000106,Shedoo V,7
40007019,10000001,20000015,30000106,Shedoo VI,1
40007023,10000001,20000015,30000106,Shedoo VII,1
40007026,10000001,20000015,30000106,Shedoo VIII,4
40007046,10000001,20000015,30000106,Shedoo IX,4
40007072,10000001,20000015,30000106,Shedoo X,4
40007084,10000001,20000015,30000106,Shedoo XI,2
40007087,10000001,20000015,30000106,Shedoo XII,5
40007089,10000001,20000015,30000106,Shedoo XIII,3
40007094,10000001,20000015,30000107,Gamis I,8
40007095,10000001,20000015,30000107,Gamis II,2
40007096,10000001,20000015,30000107,Gamis III,5
40007097,10000001,20000015,30000107,Gamis IV,3
40007100,10000001,20000015,30000107,Gamis V,2
40007101,10000001,20000015,30000107,Gamis VI,7
40007103,10000001,20000015,30000107,Gamis VII,1
40007107,10000001,20000015,30000107,Gamis VIII,1
40007110,10000001,20000015,30000107,Gamis IX,1
40007113,10000001,20000015,30000107,Gamis X,4
40007117,10000001,20000015,30000107,Gamis XI,2
40007122,10000001,20000015,30000107,Gamis XII,5
40007124,10000001,20000015,30000107,Gamis XIII,4
40007131,10000001,20000015,30000108,Nieril I,2
40007132,10000001,20000015,30000108,Nieril II,5
40007135,10000001,20000015,30000108,Nieril III,2
40007136,10000001,20000015,30000108,Nieril IV,1
40007138,10000001,20000015,30000108,Nieril V,7
40007144,10000001,20000015,30000108,Nieril VI,4
40007168,10000001,20000015,30000108,Nieril VII,6
40007180,10000001,20000015,30000108,Nieril VIII,2
40007186,10000001,20000015,30000109,Berta I,2
40007187,10000001,20000015,30000109,Berta II,2
40007188,10000001,20000015,30000109,Berta III,2
40007190,10000001,20000015,30000109,Berta IV,1
40007193,10000001,20000015,30000109,Berta V,4
